age,gender_M,in_state,race_Asian,race_White,race_Hispanic,race_Black,race_Other,sat_math,sat_ebrw,act_composite,gpa,extracurriculars_count,first_gen,legacy,athlete,admit
18,0,0,1,0,0,0,0,767,755,34,3.92,5,0,0,0,1
18,0,0,0,0,1,0,0,741,761,34,3.9,1,0,0,0,0
18,0,0,0,0,1,0,0,748,765,34,3.74,0,0,0,0,1
18,1,0,1,0,0,0,0,783,765,34,4.0,4,1,0,0,0
18,0,0,0,1,0,0,0,786,764,35,3.99,5,0,0,0,0
18,1,0,0,1,0,0,0,762,761,34,4.0,2,1,0,0,0
19,1,0,0,0,1,0,0,748,743,33,3.91,1,1,0,0,0
18,1,0,0,0,1,0,0,780,759,35,4.0,5,1,0,0,0
18,0,0,1,0,0,0,0,776,754,34,3.87,2,0,0,0,1
18,1,0,0,1,0,0,0,744,742,34,4.0,5,1,0,0,1
18,1,0,0,0,0,1,0,772,745,33,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,756,762,34,3.78,1,1,0,0,0
18,0,0,1,0,0,0,0,748,766,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,752,768,34,3.91,2,0,0,0,0
18,1,0,0,1,0,0,0,754,749,33,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,751,768,34,3.84,3,1,0,0,0
18,1,0,0,1,0,0,0,752,741,34,3.88,0,0,0,0,0
18,1,0,1,0,0,0,0,771,765,35,4.0,3,0,0,0,1
18,0,0,0,1,0,0,0,743,759,34,3.87,4,0,0,0,0
18,1,0,0,0,0,1,0,759,767,34,3.83,4,0,0,0,1
18,0,0,0,1,0,0,0,748,749,35,3.99,3,0,0,0,0
18,1,0,1,0,0,0,0,776,755,34,4.0,1,0,0,0,0
18,1,1,1,0,0,0,0,795,763,34,3.99,4,1,0,0,0
17,1,0,0,1,0,0,0,743,762,34,4.0,5,1,0,0,0
18,0,1,0,0,0,0,1,792,763,33,3.89,5,0,0,0,1
18,1,0,1,0,0,0,0,784,749,35,4.0,5,0,0,0,1
18,1,0,0,1,0,0,0,772,744,34,3.94,5,0,0,0,1
19,1,0,0,1,0,0,0,795,749,33,3.84,5,0,0,0,1
19,0,1,0,0,0,1,0,755,763,35,3.95,2,0,0,0,1
18,0,0,1,0,0,0,0,743,755,34,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,785,760,34,4.0,5,0,1,0,1
18,0,1,0,1,0,0,0,749,769,34,3.96,3,0,0,0,1
18,0,0,1,0,0,0,0,788,750,34,3.97,3,0,0,0,1
18,1,0,0,0,1,0,0,793,756,34,3.98,2,0,0,0,0
18,0,0,1,0,0,0,0,756,746,33,3.94,1,0,0,0,0
18,0,0,0,1,0,0,0,790,754,34,3.83,4,0,0,0,1
18,1,0,0,0,0,0,1,771,757,34,3.93,3,0,0,0,0
18,1,0,0,0,1,0,0,762,760,33,4.0,4,0,0,0,1
18,1,0,0,0,1,0,0,758,757,34,4.0,4,0,1,0,0
18,1,0,0,1,0,0,0,785,762,33,3.99,2,0,1,0,1
18,1,0,0,0,1,0,0,778,749,34,4.0,1,0,0,0,0
18,0,0,1,0,0,0,0,788,760,34,4.0,5,1,0,0,0
18,1,0,0,1,0,0,0,775,742,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,762,757,34,4.0,1,1,0,0,0
18,0,0,1,0,0,0,0,762,752,34,4.0,1,0,0,0,0
18,1,0,0,0,1,0,0,793,749,35,3.94,4,0,0,0,0
18,0,0,0,0,0,1,0,778,744,35,4.0,5,0,0,0,0
18,1,0,0,0,0,1,0,788,768,34,3.85,5,0,0,0,0
18,1,1,1,0,0,0,0,783,760,34,4.0,2,0,0,0,1
18,0,1,1,0,0,0,0,754,761,34,4.0,5,0,0,0,0
18,0,0,0,0,0,0,1,767,765,34,3.83,5,0,0,0,0
18,0,0,0,1,0,0,0,746,767,33,4.0,3,0,0,0,0
18,0,0,0,0,1,0,0,788,742,33,4.0,3,0,1,0,0
18,0,0,0,1,0,0,0,773,755,35,3.89,3,0,0,0,0
18,1,0,1,0,0,0,0,793,740,33,4.0,5,0,0,0,1
18,1,0,0,0,0,0,1,751,743,34,3.91,1,0,0,0,0
18,1,0,1,0,0,0,0,794,757,35,4.0,3,0,0,0,0
19,1,0,0,1,0,0,0,791,769,33,3.85,2,0,0,0,0
18,0,0,0,1,0,0,0,751,759,34,3.95,5,1,0,0,0
18,1,0,0,0,0,0,1,783,759,34,3.96,4,0,0,0,0
18,0,0,0,0,0,1,0,768,754,33,4.0,2,0,0,0,1
18,0,0,0,1,0,0,0,757,759,34,4.0,2,0,0,0,0
19,0,0,0,1,0,0,0,793,741,35,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,785,747,34,3.87,1,0,0,0,0
18,0,0,1,0,0,0,0,751,748,35,4.0,0,0,0,0,1
18,0,1,0,1,0,0,0,796,753,33,3.96,2,1,0,0,0
18,1,0,0,0,1,0,0,771,754,34,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,772,763,35,3.85,2,0,0,0,1
18,0,1,0,1,0,0,0,778,759,35,3.95,2,1,0,0,1
18,0,0,0,0,1,0,0,765,757,34,3.7,3,0,0,0,0
18,1,0,1,0,0,0,0,763,742,34,3.76,2,0,0,0,1
18,0,0,1,0,0,0,0,783,768,34,3.91,3,0,0,0,0
17,1,0,1,0,0,0,0,769,752,34,4.0,4,0,0,0,1
18,0,0,0,0,0,1,0,774,760,34,4.0,2,0,0,0,0
18,1,0,0,0,1,0,0,762,751,34,4.0,4,0,0,0,0
18,1,0,0,0,1,0,0,774,760,34,4.0,2,0,0,0,1
18,1,0,0,0,0,1,0,778,750,34,3.97,3,0,0,0,0
18,0,0,1,0,0,0,0,756,752,34,3.89,3,0,0,0,0
18,0,0,0,0,1,0,0,793,741,34,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,770,741,34,3.87,3,0,0,0,0
19,0,1,0,1,0,0,0,763,755,34,3.92,3,0,0,0,1
18,1,0,0,1,0,0,0,780,769,33,3.89,2,0,0,0,1
18,1,0,0,1,0,0,0,795,751,34,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,772,743,34,4.0,5,0,0,0,1
18,1,0,1,0,0,0,0,761,742,33,4.0,3,0,1,0,1
19,0,0,0,1,0,0,0,778,755,34,3.95,4,0,0,0,0
17,1,0,1,0,0,0,0,793,763,33,3.85,3,0,0,0,0
19,1,0,1,0,0,0,0,752,762,34,3.96,3,0,0,0,1
17,1,0,0,0,1,0,0,771,757,34,3.94,1,0,0,0,0
18,1,0,0,1,0,0,0,755,750,34,4.0,3,0,0,0,0
18,1,1,0,0,0,0,1,771,767,35,3.8,4,0,1,0,0
19,1,0,0,0,0,1,0,784,759,35,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,786,747,34,4.0,4,0,0,0,0
18,1,0,0,0,0,0,1,742,756,34,4.0,5,0,0,0,0
19,0,0,1,0,0,0,0,759,751,35,4.0,2,0,0,0,1
18,0,1,1,0,0,0,0,754,761,34,3.82,3,0,0,0,1
18,0,0,0,0,0,1,0,758,743,33,4.0,3,0,0,0,1
18,0,0,0,0,0,1,0,768,749,34,3.86,0,0,0,0,1
18,1,1,0,0,1,0,0,745,757,33,3.94,4,0,0,0,0
18,1,0,0,0,1,0,0,769,749,33,4.0,3,0,0,0,0
18,1,1,0,1,0,0,0,782,761,34,4.0,4,0,0,0,0
18,0,0,1,0,0,0,0,769,742,34,3.89,4,1,0,0,0
17,1,1,0,0,0,0,1,777,750,35,3.83,4,1,0,0,0
18,0,0,1,0,0,0,0,784,746,35,3.89,3,0,0,0,0
19,0,1,1,0,0,0,0,794,742,35,3.77,3,0,0,0,0
18,1,0,0,0,1,0,0,788,766,33,3.57,5,0,0,0,0
18,0,0,1,0,0,0,0,789,747,34,4.0,5,1,0,0,0
18,0,0,0,1,0,0,0,760,760,34,3.92,5,0,0,0,0
18,0,1,0,1,0,0,0,762,748,33,3.77,4,0,0,0,1
18,1,0,0,1,0,0,0,758,746,35,3.93,1,0,0,0,0
18,1,0,0,1,0,0,0,789,765,34,3.8,2,0,0,0,1
18,0,0,1,0,0,0,0,764,760,34,4.0,3,0,0,0,0
18,0,1,0,0,0,1,0,740,757,34,3.94,3,0,0,0,1
18,0,0,0,1,0,0,0,746,749,34,4.0,3,1,0,0,1
19,0,1,0,1,0,0,0,749,761,35,3.88,4,0,0,0,0
19,1,0,1,0,0,0,0,744,760,34,4.0,5,1,0,0,0
18,1,1,1,0,0,0,0,774,759,34,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,746,750,35,3.81,3,1,0,0,0
18,1,0,0,1,0,0,0,777,751,35,3.89,4,0,1,0,0
18,1,0,0,1,0,0,0,756,745,34,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,784,756,34,4.0,1,0,0,0,0
18,1,0,0,0,0,1,0,776,758,34,3.92,1,0,0,0,1
18,1,0,1,0,0,0,0,792,760,33,4.0,3,0,1,0,0
18,0,0,1,0,0,0,0,768,764,34,3.99,3,0,0,0,0
18,0,0,0,1,0,0,0,764,741,34,4.0,0,0,0,0,0
18,1,0,0,1,0,0,0,761,751,33,4.0,2,0,0,0,0
18,1,1,1,0,0,0,0,752,762,34,4.0,4,1,0,0,1
18,1,0,1,0,0,0,0,761,755,33,3.99,4,0,0,0,0
18,1,0,0,0,0,1,0,740,763,34,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,793,769,34,3.96,5,0,0,0,0
17,0,0,0,0,1,0,0,797,747,34,3.94,1,0,0,0,0
17,0,1,0,0,1,0,0,792,766,34,4.0,2,0,0,0,0
18,1,1,0,0,0,0,1,745,743,35,4.0,1,0,0,0,0
18,1,1,1,0,0,0,0,750,743,34,3.95,1,0,0,0,1
19,0,0,1,0,0,0,0,787,767,33,3.97,1,0,0,0,0
18,1,0,0,1,0,0,0,769,745,35,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,744,750,35,3.79,3,0,1,0,0
18,0,1,0,0,1,0,0,760,743,35,4.0,5,0,0,0,0
19,0,0,0,0,1,0,0,762,756,35,3.82,4,0,0,0,0
18,1,0,1,0,0,0,0,777,741,34,3.95,4,0,0,0,0
18,1,0,0,1,0,0,0,744,763,34,3.98,5,0,0,0,1
18,0,0,0,0,1,0,0,792,752,33,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,746,743,34,4.0,2,0,0,0,1
18,1,0,0,0,0,0,1,763,761,34,4.0,4,0,0,0,1
18,1,0,0,1,0,0,0,743,761,33,3.85,1,1,0,0,0
18,1,0,0,0,1,0,0,774,750,35,4.0,1,1,0,0,0
18,1,0,1,0,0,0,0,792,759,34,3.96,3,0,0,0,1
19,1,1,0,0,0,0,1,790,756,35,4.0,3,0,0,0,0
19,0,0,0,1,0,0,0,767,758,34,4.0,3,0,0,0,0
18,0,0,1,0,0,0,0,754,752,34,3.91,0,0,0,0,0
18,0,0,1,0,0,0,0,754,767,33,4.0,3,0,1,0,1
18,1,0,0,1,0,0,0,750,742,34,4.0,2,1,0,0,1
18,0,0,1,0,0,0,0,772,746,34,3.81,3,0,0,0,1
18,0,0,1,0,0,0,0,754,746,34,3.85,5,0,0,0,0
18,0,0,1,0,0,0,0,768,761,34,4.0,2,0,0,0,0
18,0,1,0,0,0,0,1,797,741,33,4.0,4,1,0,0,1
19,0,0,0,1,0,0,0,749,765,33,3.8,5,0,0,0,0
18,1,0,0,0,0,1,0,761,762,33,3.82,5,1,0,0,0
18,1,0,0,0,1,0,0,784,754,34,3.86,2,0,0,0,0
18,1,1,0,0,1,0,0,764,752,34,3.66,2,0,0,0,0
18,1,0,0,0,0,1,0,773,754,35,3.94,2,0,0,0,1
18,1,0,1,0,0,0,0,742,762,34,3.65,5,0,0,0,0
18,0,0,0,0,1,0,0,747,757,33,3.65,1,0,0,0,0
18,1,1,0,0,1,0,0,772,741,35,3.99,3,0,0,0,0
18,0,0,0,1,0,0,0,745,768,35,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,790,743,34,3.99,3,0,0,0,0
18,0,0,0,0,0,1,0,788,752,35,3.66,2,1,0,0,0
18,1,1,0,0,0,0,1,740,769,35,4.0,5,0,1,0,0
18,1,0,0,1,0,0,0,745,765,33,4.0,0,0,0,0,0
18,1,0,0,1,0,0,0,785,749,34,4.0,5,0,0,0,1
18,0,0,1,0,0,0,0,780,756,33,4.0,5,0,0,0,0
18,1,1,1,0,0,0,0,746,767,34,3.85,2,0,0,0,0
18,1,0,0,1,0,0,0,754,758,35,3.94,2,1,0,0,0
17,0,0,1,0,0,0,0,757,751,35,3.83,2,0,0,0,0
18,1,1,0,0,0,1,0,773,749,33,3.98,4,0,1,0,0
18,1,0,0,0,0,1,0,760,749,33,3.99,4,0,0,0,0
18,1,0,1,0,0,0,0,754,746,35,4.0,4,0,0,0,0
18,0,0,0,0,0,1,0,759,769,33,4.0,1,0,0,0,1
18,0,0,0,1,0,0,0,797,761,35,3.92,2,0,0,0,0
17,0,0,0,1,0,0,0,763,740,34,3.81,4,0,0,0,0
18,1,0,1,0,0,0,0,781,766,33,4.0,2,0,0,0,0
18,1,0,0,0,0,1,0,766,746,34,4.0,2,0,0,0,0
18,1,0,0,0,0,1,0,746,769,34,4.0,4,0,0,0,1
18,1,0,0,1,0,0,0,748,761,34,4.0,2,0,0,0,1
18,1,0,0,0,0,0,1,767,742,35,4.0,1,0,0,0,0
18,1,0,0,1,0,0,0,787,764,33,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,757,756,34,3.96,3,0,0,0,1
18,0,0,1,0,0,0,0,772,749,34,4.0,3,1,0,0,0
18,1,0,1,0,0,0,0,777,750,34,3.81,5,0,1,0,0
18,1,0,1,0,0,0,0,794,751,34,3.93,3,0,0,0,0
18,0,0,0,0,0,0,1,768,765,35,3.93,2,0,0,0,0
18,0,0,1,0,0,0,0,761,765,35,3.81,5,0,0,0,1
18,0,0,0,0,0,0,1,775,740,34,3.87,4,0,0,0,0
18,1,0,0,0,1,0,0,759,760,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,763,753,35,3.98,0,0,0,0,0
18,0,0,0,1,0,0,0,764,766,34,3.94,2,0,0,0,0
18,0,0,1,0,0,0,0,766,766,34,4.0,3,0,0,0,1
19,1,0,0,1,0,0,0,749,764,34,4.0,2,1,0,0,0
18,0,0,0,0,0,0,1,747,741,34,3.77,2,0,0,0,1
18,0,0,0,0,0,0,1,765,745,33,3.8,1,0,0,0,0
18,0,0,0,1,0,0,0,746,756,33,3.94,4,0,0,0,1
18,1,0,0,0,0,0,1,767,756,34,4.0,3,0,0,0,0
18,1,0,0,0,1,0,0,795,761,34,3.86,1,1,1,0,1
18,1,0,0,0,1,0,0,774,745,33,4.0,2,0,0,0,1
18,1,0,1,0,0,0,0,740,753,34,3.96,4,0,0,0,1
18,1,0,0,0,1,0,0,769,759,34,3.95,2,1,0,0,1
18,0,0,1,0,0,0,0,748,765,35,3.88,5,0,0,0,1
18,1,0,0,1,0,0,0,768,741,34,4.0,5,0,0,0,0
18,1,0,0,0,1,0,0,797,767,33,3.71,3,0,1,0,0
18,0,0,1,0,0,0,0,795,746,33,4.0,2,0,0,0,1
18,1,0,0,0,0,0,1,766,765,34,3.89,4,0,0,0,1
18,0,1,0,0,0,0,1,794,761,35,3.82,5,0,0,0,0
18,1,0,0,1,0,0,0,744,746,33,4.0,5,0,0,0,1
18,1,0,0,0,1,0,0,751,760,34,3.87,4,1,0,0,0
18,1,0,0,1,0,0,0,753,764,34,3.97,3,0,0,0,1
17,1,0,0,1,0,0,0,744,768,34,3.86,3,0,1,0,1
18,1,0,0,0,1,0,0,775,769,34,3.96,3,0,0,0,0
18,1,0,1,0,0,0,0,774,756,33,3.73,1,0,0,0,1
18,1,0,0,1,0,0,0,774,740,33,3.81,3,0,0,0,0
18,0,1,0,1,0,0,0,757,755,34,3.78,4,0,1,0,0
18,0,0,0,0,1,0,0,778,740,34,4.0,4,0,0,0,0
18,0,0,0,0,0,1,0,743,759,35,3.98,0,0,0,0,1
18,0,0,0,1,0,0,0,755,763,34,4.0,4,0,0,0,1
18,0,0,0,0,0,0,1,795,759,35,3.87,3,1,0,0,1
18,1,0,0,1,0,0,0,741,748,34,4.0,2,0,0,0,0
18,1,0,0,0,0,1,0,749,740,34,3.85,3,0,0,0,0
17,1,0,1,0,0,0,0,797,763,35,3.95,3,0,0,0,1
18,0,0,1,0,0,0,0,786,743,35,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,781,761,34,3.91,4,0,0,0,0
18,1,0,1,0,0,0,0,796,760,34,3.7,3,0,1,0,1
18,0,0,0,0,0,0,1,752,769,34,3.98,3,0,0,0,0
18,1,0,1,0,0,0,0,768,741,34,4.0,3,0,0,0,1
18,0,0,0,1,0,0,0,752,748,34,3.85,1,0,0,0,0
18,1,0,0,0,0,1,0,782,747,33,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,789,763,33,3.86,4,0,0,0,0
18,1,0,0,1,0,0,0,789,769,35,3.95,1,0,0,0,0
18,1,0,0,1,0,0,0,766,744,34,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,785,758,33,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,796,743,34,3.89,1,0,0,0,0
18,1,0,0,0,0,0,1,776,740,34,3.95,2,1,0,0,1
18,0,0,1,0,0,0,0,789,749,33,3.86,5,0,0,0,0
18,0,0,0,0,1,0,0,784,741,34,3.76,0,0,0,0,0
18,0,0,0,1,0,0,0,760,749,33,3.77,5,0,0,0,0
18,0,0,0,0,0,0,1,793,764,33,4.0,1,0,0,0,0
17,1,0,1,0,0,0,0,788,756,34,3.88,1,0,0,0,0
18,1,0,0,0,1,0,0,756,764,34,4.0,3,0,0,0,1
18,0,1,0,0,0,1,0,745,750,34,3.99,2,0,0,0,0
18,1,0,1,0,0,0,0,770,760,34,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,753,751,35,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,769,754,35,4.0,4,0,0,0,0
18,1,0,1,0,0,0,0,790,765,34,3.95,3,1,0,0,1
18,0,0,1,0,0,0,0,745,755,34,4.0,4,0,0,0,0
18,0,0,1,0,0,0,0,750,740,33,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,752,765,34,4.0,5,0,0,0,0
18,1,1,0,1,0,0,0,788,754,33,3.77,3,0,0,0,1
18,1,0,0,1,0,0,0,746,751,35,4.0,1,0,0,0,0
17,0,0,0,1,0,0,0,760,755,35,3.79,0,0,0,0,0
18,0,1,0,0,0,0,1,743,745,33,4.0,5,0,0,0,0
18,1,1,0,1,0,0,0,784,743,33,3.84,5,0,1,0,0
18,1,0,0,0,0,0,1,777,751,35,3.85,0,0,0,0,0
18,1,0,0,1,0,0,0,752,746,34,3.85,3,0,0,0,0
18,1,1,0,1,0,0,0,755,752,33,3.93,2,0,0,0,0
18,1,0,1,0,0,0,0,748,762,33,4.0,4,0,1,0,0
18,1,0,0,1,0,0,0,770,749,35,3.89,5,0,0,0,1
18,0,0,0,0,0,1,0,747,750,33,4.0,1,0,0,0,0
18,1,0,0,0,0,1,0,751,765,34,3.92,4,0,0,0,1
18,1,0,0,0,0,1,0,769,762,35,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,782,750,35,4.0,2,0,0,0,1
18,1,0,0,1,0,0,0,758,766,33,3.9,5,0,0,0,0
18,0,0,0,0,1,0,0,755,751,33,3.99,5,0,0,0,0
18,1,0,0,1,0,0,0,783,749,35,3.85,2,0,0,0,1
18,0,0,0,1,0,0,0,756,756,34,3.92,2,0,0,0,0
18,1,1,0,0,1,0,0,780,759,34,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,770,758,35,3.52,2,0,0,0,0
18,1,0,1,0,0,0,0,770,762,34,3.83,3,0,0,0,0
18,0,0,0,0,0,0,1,769,763,34,3.86,3,0,0,0,0
18,1,0,0,1,0,0,0,746,751,34,4.0,4,0,0,0,0
19,0,0,0,1,0,0,0,797,745,34,4.0,3,1,0,0,1
18,1,0,0,1,0,0,0,768,753,34,4.0,5,1,0,0,1
18,0,0,1,0,0,0,0,765,769,34,3.69,3,0,1,0,0
18,1,0,0,1,0,0,0,747,764,33,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,765,766,35,3.61,3,0,0,0,0
18,1,0,1,0,0,0,0,782,759,33,3.98,5,0,0,0,0
18,0,1,0,0,1,0,0,754,757,33,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,778,743,33,3.89,5,0,1,0,0
18,1,0,0,0,0,1,0,783,742,35,4.0,2,0,0,0,0
18,1,0,0,0,1,0,0,776,743,34,4.0,3,0,0,0,1
18,0,1,0,1,0,0,0,798,758,33,4.0,2,0,0,0,0
18,0,0,0,0,0,1,0,766,759,35,3.75,4,0,0,0,1
18,1,0,1,0,0,0,0,759,754,35,4.0,0,0,0,0,0
18,0,0,0,0,1,0,0,742,768,35,4.0,0,0,0,0,0
19,1,0,1,0,0,0,0,756,761,33,4.0,2,1,0,0,1
18,1,0,0,1,0,0,0,780,768,33,3.93,3,0,0,0,0
18,0,0,0,1,0,0,0,759,740,34,3.98,2,0,0,0,0
19,1,0,0,1,0,0,0,759,760,34,4.0,5,1,0,0,0
18,1,0,0,0,1,0,0,780,749,35,3.75,3,0,0,0,1
18,0,0,1,0,0,0,0,774,768,35,4.0,4,1,0,0,0
18,0,0,0,1,0,0,0,766,742,34,4.0,2,1,0,0,0
18,1,0,0,1,0,0,0,744,743,34,4.0,3,0,0,0,0
18,0,0,1,0,0,0,0,749,742,34,3.79,5,0,0,0,0
18,1,0,0,0,0,0,1,767,745,34,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,774,742,35,4.0,3,0,0,0,1
18,1,0,1,0,0,0,0,764,755,34,4.0,4,0,0,0,0
18,0,0,0,0,0,1,0,755,743,35,4.0,3,0,0,0,1
18,1,1,0,1,0,0,0,788,742,34,3.78,2,0,0,0,0
18,1,0,1,0,0,0,0,781,741,35,3.91,1,0,0,0,0
18,0,0,1,0,0,0,0,792,757,34,3.79,2,0,0,0,1
18,0,0,0,1,0,0,0,793,765,33,4.0,4,0,0,0,0
18,0,0,0,0,0,1,0,778,760,35,4.0,2,0,0,0,1
18,1,0,0,1,0,0,0,764,758,33,4.0,2,1,0,0,0
18,1,0,1,0,0,0,0,768,742,35,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,745,755,35,4.0,5,0,0,0,0
18,1,0,1,0,0,0,0,748,754,34,4.0,5,0,0,0,0
18,1,0,0,0,1,0,0,757,768,35,4.0,3,0,0,0,1
18,0,1,1,0,0,0,0,751,764,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,748,744,33,3.55,5,0,0,0,1
18,1,0,1,0,0,0,0,767,756,34,3.9,4,0,0,0,0
18,1,0,0,0,1,0,0,772,744,34,3.88,2,0,0,0,0
18,1,1,0,1,0,0,0,787,746,33,3.81,3,0,0,0,1
18,1,0,1,0,0,0,0,770,766,35,3.73,4,0,0,0,0
18,1,0,0,0,1,0,0,768,769,35,4.0,5,1,0,0,1
19,0,0,0,1,0,0,0,760,748,33,3.82,5,0,0,0,0
18,1,0,0,0,1,0,0,786,745,34,3.89,5,0,0,0,0
18,1,0,0,1,0,0,0,778,741,35,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,752,745,34,4.0,2,0,0,0,1
18,1,0,0,1,0,0,0,771,758,35,4.0,2,0,0,0,0
18,0,0,0,0,0,0,1,751,764,34,4.0,3,0,0,0,0
18,0,0,0,0,1,0,0,780,741,34,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,760,760,33,4.0,5,0,1,1,1
18,0,1,0,0,0,1,0,771,750,34,4.0,1,0,0,0,1
18,1,0,1,0,0,0,0,741,758,33,3.84,5,0,0,0,0
18,1,0,0,0,1,0,0,789,745,34,4.0,2,0,0,0,1
18,1,0,0,0,1,0,0,764,741,35,4.0,4,0,0,0,1
19,0,1,0,0,1,0,0,741,747,34,3.96,5,0,0,0,0
18,0,0,1,0,0,0,0,745,754,34,3.85,3,0,0,1,0
18,1,0,1,0,0,0,0,786,758,34,3.85,2,0,0,0,0
18,1,0,0,1,0,0,0,785,769,34,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,749,758,33,4.0,4,1,0,0,1
18,1,0,0,1,0,0,0,781,744,34,3.92,5,0,0,0,0
18,1,0,0,1,0,0,0,772,742,33,3.97,1,0,1,0,1
18,0,0,1,0,0,0,0,783,755,34,3.76,3,0,0,0,1
18,1,0,0,0,0,0,1,757,760,35,3.81,3,0,0,0,0
18,0,0,0,0,1,0,0,745,758,33,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,750,740,34,4.0,3,1,0,0,1
18,0,0,0,1,0,0,0,794,757,35,4.0,4,0,0,0,0
18,0,1,0,1,0,0,0,755,769,34,3.88,2,0,0,0,0
18,0,0,0,0,0,1,0,796,754,34,3.73,2,0,0,0,1
18,1,0,0,0,1,0,0,768,748,34,4.0,4,0,0,0,0
18,1,0,1,0,0,0,0,767,761,34,3.85,5,0,0,0,0
18,1,0,0,1,0,0,0,797,755,34,3.76,1,0,0,0,0
18,1,0,0,1,0,0,0,754,751,35,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,781,760,33,3.86,2,0,0,0,0
18,1,0,0,0,0,1,0,749,752,34,3.76,2,0,0,0,0
18,1,0,1,0,0,0,0,790,767,35,3.98,3,0,0,0,1
18,0,0,1,0,0,0,0,743,754,33,3.88,5,0,0,0,1
18,1,1,0,0,0,1,0,784,764,34,4.0,2,1,1,0,1
18,1,0,0,0,1,0,0,756,743,35,3.98,4,0,0,0,0
18,1,0,0,1,0,0,0,775,750,33,3.97,1,0,0,0,0
18,1,1,1,0,0,0,0,789,753,35,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,782,741,34,3.9,4,0,0,0,1
18,1,0,0,0,1,0,0,796,753,33,4.0,5,0,0,0,1
18,1,0,0,0,1,0,0,789,745,34,3.89,1,1,0,0,0
18,1,0,0,1,0,0,0,765,758,35,4.0,2,0,1,0,1
18,0,0,0,0,0,1,0,763,746,34,4.0,0,0,0,0,0
18,1,1,0,0,1,0,0,783,757,35,3.88,5,0,1,0,1
18,1,0,0,1,0,0,0,759,763,33,4.0,3,0,0,0,0
18,0,0,0,0,1,0,0,762,765,34,4.0,5,0,0,0,1
18,1,0,1,0,0,0,0,788,745,35,3.75,3,0,0,0,0
18,0,1,0,1,0,0,0,749,764,33,3.87,2,0,0,0,0
18,1,0,0,0,1,0,0,741,749,35,3.97,4,0,0,0,0
18,1,0,0,1,0,0,0,796,760,35,3.88,2,0,0,0,1
18,1,1,1,0,0,0,0,754,763,33,3.96,4,0,0,0,0
18,0,0,1,0,0,0,0,750,757,34,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,774,760,35,3.85,4,0,0,0,0
18,1,0,0,0,0,0,1,792,743,34,3.74,2,0,0,0,0
18,0,0,0,0,0,0,1,764,769,34,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,779,754,34,3.84,1,0,0,0,1
18,1,0,1,0,0,0,0,776,762,34,3.81,2,0,0,0,0
18,0,0,0,0,1,0,0,765,759,34,3.87,3,0,0,0,1
18,1,0,0,0,0,1,0,746,742,34,4.0,3,0,0,0,1
17,0,0,0,0,0,0,1,794,745,35,4.0,2,0,0,0,0
18,1,1,0,1,0,0,0,798,766,35,3.98,4,0,0,0,1
18,1,0,0,1,0,0,0,772,763,35,3.82,5,1,0,0,0
18,1,0,1,0,0,0,0,748,741,34,3.9,3,0,0,0,0
18,0,0,1,0,0,0,0,780,755,34,4.0,5,0,1,0,1
18,0,0,1,0,0,0,0,745,756,34,3.86,1,0,0,0,0
